vwnd,lon,lat
3.0415077,-119.795,38.9581
2.545414,-120.223,39.19109
3.536625,-119.8581,39.24089
1.3627968,-120.2885,39.4738
3.538578,-119.9218,39.5239
4.222536,-120.4549,38.57567
2.901247,-120.094,38.62627
4.756716,-120.5208,38.8577
2.9041767,-120.1582,38.90858
4.272341,-119.795,38.9581
3.767458,-120.223,39.19109
5.012575,-119.8581,39.24089
2.3338642,-120.2885,39.4738
5.015505,-119.9218,39.5239
6.129259,-120.4549,38.57567
2.5140247,-120.094,38.62627
7.5276966,-120.5208,38.8577
2.5169544,-120.1582,38.90858
6.3245716,-119.795,38.9581
4.705431,-120.223,39.19109
7.600939,-119.8581,39.24089
1.0355091,-120.2885,39.4738
7.606798,-119.9218,39.5239
2.0404663,-120.4549,38.57567
2.1947632,-120.094,38.62627
3.0785522,-120.5208,38.8577
2.1957397,-120.1582,38.90858
2.2767944,-119.795,38.9581
1.5238647,-120.223,39.19109
2.965271,-119.8581,39.24089
0.9701538,-120.2885,39.4738
2.9701538,-119.9218,39.5239
3.788313,-120.4549,38.57567
2.6437817,-120.094,38.62627
5.28343,-120.5208,38.8577
2.6457348,-120.1582,38.90858
5.269758,-119.795,38.9581
3.924055,-120.223,39.19109
6.7824535,-119.8581,39.24089
1.9230785,-120.2885,39.4738
6.78343,-119.9218,39.5239
12.345367,-120.4549,38.57567
3.5680237,-120.094,38.62627
15.457672,-120.5208,38.8577
3.5690002,-120.1582,38.90858
11.587555,-119.795,38.9581
7.940094,-120.223,39.19109
14.092438,-119.8581,39.24089
2.9703674,-120.2885,39.4738
14.096344,-119.9218,39.5239
12.086485,-120.4549,38.57567
3.7398052,-120.094,38.62627
14.828672,-120.5208,38.8577
3.7398052,-120.1582,38.90858
11.179258,-119.795,38.9581
10.336485,-120.223,39.19109
13.499571,-119.8581,39.24089
4.106016,-120.2885,39.4738
13.507383,-119.9218,39.5239
6.879692,-120.4549,38.57567
4.277153,-120.094,38.62627
9.231255,-120.5208,38.8577
4.282036,-120.1582,38.90858
8.2224655,-119.795,38.9581
7.598442,-120.223,39.19109
10.160942,-119.8581,39.24089
2.940239,-120.2885,39.4738
10.167778,-119.9218,39.5239
4.208891,-120.4549,38.57567
2.4022508,-120.094,38.62627
5.7391644,-120.5208,38.8577
2.404204,-120.1582,38.90858
5.0174847,-119.795,38.9581
2.5477583,-120.223,39.19109
5.6835003,-119.8581,39.24089
0.45498502,-120.2885,39.4738
5.690336,-119.9218,39.5239
1.8323383,-120.4549,38.57567
-0.06707573,-120.094,38.62627
2.953432,-120.5208,38.8577
-0.06707573,-120.1582,38.90858
1.4944477,-119.795,38.9581
-1.3629742,-120.223,39.19109
0.4553852,-119.8581,39.24089
-1.7418804,-120.2885,39.4738
0.45929146,-119.9218,39.5239
-3.55591,-120.4549,38.57567
-2.5393085,-120.094,38.62627
-3.4104023,-120.5208,38.8577
-2.540285,-120.1582,38.90858
-2.7111835,-119.795,38.9581
-3.8078632,-120.223,39.19109
-3.4504414,-119.8581,39.24089
-2.9875507,-120.2885,39.4738
-3.4523945,-119.9218,39.5239
-3.1607876,-120.4549,38.57567
-0.41957664,-120.094,38.62627
-3.3590298,-120.5208,38.8577
-0.41860008,-120.1582,38.90858
-1.7076626,-119.795,38.9581
-1.9918423,-120.223,39.19109
-2.501608,-119.8581,39.24089
-1.5719204,-120.2885,39.4738
-2.5025845,-119.9218,39.5239
1.1951084,-120.4549,38.57567
1.1970615,-120.094,38.62627
1.5261631,-120.5208,38.8577
1.2009678,-120.1582,38.90858
0.24198341,-119.795,38.9581
-0.9630947,-120.223,39.19109
-0.57149315,-119.8581,39.24089
-1.3341885,-120.2885,39.4738
-0.56856346,-119.9218,39.5239
-3.5814877,-120.4549,38.57567
-2.734808,-120.094,38.62627
-3.4408627,-120.5208,38.8577
-2.7328548,-120.1582,38.90858
-2.7533627,-119.795,38.9581
-3.679144,-120.223,39.19109
-3.7396908,-119.8581,39.24089
-3.4184017,-120.2885,39.4738
