dlwrf,lon,lat
199.75,-120.1582,38.90858
200.21875,-119.795,38.9581
221.78906,-120.223,39.19109
206.77344,-119.8581,39.24089
205.28906,-120.2885,39.4738
228.90625,-119.9218,39.5239
256.6953,-120.4549,38.57567
191.96875,-120.094,38.62627
252.58594,-120.5208,38.8577
198.25781,-120.1582,38.90858
201.36719,-119.795,38.9581
216.95312,-120.223,39.19109
205.05469,-119.8581,39.24089
202.92188,-120.2885,39.4738
230.78125,-119.9218,39.5239
260.15625,-120.4549,38.57567
186.34375,-120.094,38.62627
254.64062,-120.5208,38.8577
194.71875,-120.1582,38.90858
198.25781,-119.795,38.9581
215.45312,-120.223,39.19109
201.71094,-119.8581,39.24089
198.33594,-120.2885,39.4738
227.19531,-119.9218,39.5239
265.78906,-120.4549,38.57567
195.98438,-120.094,38.62627
262.32812,-120.5208,38.8577
203.71094,-120.1582,38.90858
209.59375,-119.795,38.9581
225.67188,-120.223,39.19109
211.78906,-119.8581,39.24089
206.53125,-120.2885,39.4738
236.42969,-119.9218,39.5239
287.07812,-120.4549,38.57567
218.53906,-120.094,38.62627
287.21875,-120.5208,38.8577
224.5,-120.1582,38.90858
226.10938,-119.795,38.9581
252.32031,-120.223,39.19109
226.65625,-119.8581,39.24089
222.44531,-120.2885,39.4738
245.15625,-119.9218,39.5239
296.51562,-120.4549,38.57567
198.03125,-120.094,38.62627
298.96094,-120.5208,38.8577
205.91406,-120.1582,38.90858
211.05469,-119.795,38.9581
257.3047,-120.223,39.19109
216.78125,-119.8581,39.24089
237.64844,-120.2885,39.4738
258.89844,-119.9218,39.5239
286.3125,-120.4549,38.57567
204.125,-120.094,38.62627
283.97656,-120.5208,38.8577
222.94531,-120.1582,38.90858
216.85156,-119.795,38.9581
247.07812,-120.223,39.19109
231.82812,-119.8581,39.24089
237.04688,-120.2885,39.4738
264.72656,-119.9218,39.5239
275.27344,-120.4549,38.57567
206.29688,-120.094,38.62627
261.17188,-120.5208,38.8577
208.65625,-120.1582,38.90858
216.94531,-119.795,38.9581
225.53125,-120.223,39.19109
218.65625,-119.8581,39.24089
208.13281,-120.2885,39.4738
242.00781,-119.9218,39.5239
267.64062,-120.4549,38.57567
206.17969,-120.094,38.62627
258.8203,-120.5208,38.8577
208.08594,-120.1582,38.90858
215.6875,-119.795,38.9581
225.98438,-120.223,39.19109
215.42969,-119.8581,39.24089
211.96094,-120.2885,39.4738
238.92969,-119.9218,39.5239
260.21875,-120.4549,38.57567
200.41406,-120.094,38.62627
261.79688,-120.5208,38.8577
207.42969,-120.1582,38.90858
212.17969,-119.795,38.9581
226.5625,-120.223,39.19109
214.98438,-119.8581,39.24089
209.96094,-120.2885,39.4738
234.08594,-119.9218,39.5239
251.82812,-120.4549,38.57567
186.625,-120.094,38.62627
246.65625,-120.5208,38.8577
193.01562,-120.1582,38.90858
198.94531,-119.795,38.9581
211.52344,-120.223,39.19109
199.32031,-119.8581,39.24089
195.39844,-120.2885,39.4738
219.11719,-119.9218,39.5239
309.9375,-120.4549,38.57567
246.50781,-120.094,38.62627
312.07812,-120.5208,38.8577
246.0,-120.1582,38.90858
231.92188,-119.795,38.9581
270.97656,-120.223,39.19109
247.32812,-119.8581,39.24089
245.82812,-120.2885,39.4738
262.84375,-119.9218,39.5239
316.4375,-120.4549,38.57567
268.375,-120.094,38.62627
311.65625,-120.5208,38.8577
270.9297,-120.1582,38.90858
277.6797,-119.795,38.9581
272.5547,-120.223,39.19109
280.85156,-119.8581,39.24089
274.27344,-120.2885,39.4738
302.9297,-119.9218,39.5239
320.20312,-120.4549,38.57567
260.02344,-120.094,38.62627
313.09375,-120.5208,38.8577
276.35938,-120.1582,38.90858
283.5703,-119.795,38.9581
270.67188,-120.223,39.19109
279.46875,-119.8581,39.24089
268.33594,-120.2885,39.4738
289.60938,-119.9218,39.5239
292.78125,-120.4549,38.57567
224.625,-120.094,38.62627
302.0078,-120.5208,38.8577
242.92188,-120.1582,38.90858
243.64062,-119.795,38.9581
266.85938,-120.223,39.19109
260.96094,-119.8581,39.24089
259.65625,-120.2885,39.4738
289.2422,-119.9218,39.5239
292.89844,-120.4549,38.57567
215.53906,-120.094,38.62627
290.77344,-120.5208,38.8577
235.91406,-120.1582,38.90858
230.85938,-119.795,38.9581
259.10156,-120.223,39.19109
244.99219,-119.8581,39.24089
242.94531,-120.2885,39.4738
267.04688,-119.9218,39.5239
266.35156,-120.4549,38.57567
217.09375,-120.094,38.62627
262.3203,-120.5208,38.8577
227.92188,-120.1582,38.90858
239.8125,-119.795,38.9581
232.71875,-120.223,39.19109
238.125,-119.8581,39.24089
211.875,-120.2885,39.4738
239.82031,-119.9218,39.5239
256.53125,-120.4549,38.57567
187.03906,-120.094,38.62627
244.33594,-120.5208,38.8577
198.35938,-120.1582,38.90858
199.20312,-119.795,38.9581
202.4375,-120.223,39.19109
207.88281,-119.8581,39.24089
187.28906,-120.2885,39.4738
218.46094,-119.9218,39.5239
271.3828,-120.4549,38.57567
223.51562,-120.094,38.62627
240.05469,-120.5208,38.8577
197.89844,-120.1582,38.90858
216.16406,-119.795,38.9581
204.19531,-120.223,39.19109
204.21875,-119.8581,39.24089
192.82812,-120.2885,39.4738
220.53125,-119.9218,39.5239
250.97656,-120.4549,38.57567
184.53906,-120.094,38.62627
243.82812,-120.5208,38.8577
189.54688,-120.1582,38.90858
197.85938,-119.795,38.9581
206.42188,-120.223,39.19109
200.3125,-119.8581,39.24089
192.57812,-120.2885,39.4738
218.04688,-119.9218,39.5239
286.92188,-120.4549,38.57567
204.89062,-120.094,38.62627
273.78125,-120.5208,38.8577
200.50781,-120.1582,38.90858
206.19531,-119.795,38.9581
223.39844,-120.223,39.19109
205.92188,-119.8581,39.24089
197.80469,-120.2885,39.4738
225.00781,-119.9218,39.5239
306.10938,-120.4549,38.57567
194.07031,-120.094,38.62627
296.4375,-120.5208,38.8577
206.5625,-120.1582,38.90858
198.9375,-119.795,38.9581
243.0625,-120.223,39.19109
207.86719,-119.8581,39.24089
202.15625,-120.2885,39.4738
226.21094,-119.9218,39.5239
301.03906,-120.4549,38.57567
233.25781,-120.094,38.62627
293.84375,-120.5208,38.8577
238.08594,-120.1582,38.90858
250.63281,-119.795,38.9581
246.26562,-120.223,39.19109
249.6875,-119.8581,39.24089
232.28125,-120.2885,39.4738
246.01562,-119.9218,39.5239
260.34375,-120.4549,38.57567
226.09375,-120.094,38.62627
268.6875,-120.5208,38.8577
212.77344,-120.1582,38.90858
238.76562,-119.795,38.9581
215.94531,-120.223,39.19109
227.01562,-119.8581,39.24089
207.47656,-120.2885,39.4738
237.61719,-119.9218,39.5239
237.96094,-120.4549,38.57567
174.08594,-120.094,38.62627
236.28906,-120.5208,38.8577
180.86719,-120.1582,38.90858
184.51562,-119.795,38.9581
195.78125,-120.223,39.19109
185.85938,-119.8581,39.24089
179.57031,-120.2885,39.4738
201.83594,-119.9218,39.5239
299.46875,-120.4549,38.57567
219.97656,-120.094,38.62627
307.96875,-120.5208,38.8577
230.1875,-120.1582,38.90858
228.4375,-119.795,38.9581
258.84375,-120.223,39.19109
235.03125,-119.8581,39.24089
243.67188,-120.2885,39.4738
264.0625,-119.9218,39.5239
311.8828,-120.4549,38.57567
239.75781,-120.094,38.62627
313.77344,-120.5208,38.8577
250.61719,-120.1582,38.90858
263.5703,-119.795,38.9581
282.5,-120.223,39.19109
270.20312,-119.8581,39.24089
256.46094,-120.2885,39.4738
284.28125,-119.9218,39.5239
279.3125,-120.4549,38.57567
198.8125,-120.094,38.62627
296.0,-120.5208,38.8577
204.61719,-120.1582,38.90858
211.11719,-119.795,38.9581
242.42969,-120.223,39.19109
218.30469,-119.8581,39.24089
222.92188,-120.2885,39.4738
252.63281,-119.9218,39.5239
284.78125,-120.4549,38.57567
211.00781,-120.094,38.62627
297.23438,-120.5208,38.8577
219.20312,-120.1582,38.90858
221.78125,-119.795,38.9581
261.64062,-120.223,39.19109
234.44531,-119.8581,39.24089
223.60156,-120.2885,39.4738
252.74219,-119.9218,39.5239
261.59375,-120.4549,38.57567
190.92969,-120.094,38.62627
257.21094,-120.5208,38.8577
197.10938,-120.1582,38.90858
203.51562,-119.795,38.9581
217.05469,-120.223,39.19109
205.89062,-119.8581,39.24089
199.09375,-120.2885,39.4738
221.89062,-119.9218,39.5239
232.38281,-120.4549,38.57567
159.20312,-120.094,38.62627
225.4375,-120.5208,38.8577
167.50781,-120.1582,38.90858
175.38281,-119.795,38.9581
187.28906,-120.223,39.19109
178.0,-119.8581,39.24089
169.73438,-120.2885,39.4738
194.625,-119.9218,39.5239
225.60156,-120.4549,38.57567
177.86719,-120.094,38.62627
223.07812,-120.5208,38.8577
179.67188,-120.1582,38.90858
185.89062,-119.795,38.9581
193.42188,-120.223,39.19109
185.70312,-119.8581,39.24089
181.04688,-120.2885,39.4738
199.67188,-119.9218,39.5239
275.6328,-120.4549,38.57567
218.10938,-120.094,38.62627
273.35156,-120.5208,38.8577
226.94531,-120.1582,38.90858
223.6875,-119.795,38.9581
246.19531,-120.223,39.19109
229.59375,-119.8581,39.24089
231.71094,-120.2885,39.4738
248.28125,-119.9218,39.5239
321.66406,-120.4549,38.57567
243.84375,-120.094,38.62627
321.26562,-120.5208,38.8577
250.90625,-120.1582,38.90858
241.92188,-119.795,38.9581
288.71875,-120.223,39.19109
257.89844,-119.8581,39.24089
275.9297,-120.2885,39.4738
285.91406,-119.9218,39.5239
318.71875,-120.4549,38.57567
252.34375,-120.094,38.62627
311.84375,-120.5208,38.8577
257.7422,-120.1582,38.90858
275.4922,-119.795,38.9581
271.6953,-120.223,39.19109
275.46875,-119.8581,39.24089
251.89062,-120.2885,39.4738
282.2422,-119.9218,39.5239
282.6172,-120.4549,38.57567
224.89844,-120.094,38.62627
285.6328,-120.5208,38.8577
234.42188,-120.1582,38.90858
244.89062,-119.795,38.9581
250.36719,-120.223,39.19109
249.27344,-119.8581,39.24089
240.26562,-120.2885,39.4738
274.3203,-119.9218,39.5239
266.16406,-120.4549,38.57567
206.26562,-120.094,38.62627
261.16406,-120.5208,38.8577
214.71875,-120.1582,38.90858
245.41406,-119.795,38.9581
232.9375,-120.223,39.19109
233.71875,-119.8581,39.24089
220.15625,-120.2885,39.4738
250.51562,-119.9218,39.5239
294.39844,-120.4549,38.57567
259.17188,-120.094,38.62627
278.45312,-120.5208,38.8577
250.42188,-120.1582,38.90858
281.26562,-119.795,38.9581
248.51562,-120.223,39.19109
271.27344,-119.8581,39.24089
237.82812,-120.2885,39.4738
262.60938,-119.9218,39.5239
298.79688,-120.4549,38.57567
226.36719,-120.094,38.62627
293.9453,-120.5208,38.8577
240.77344,-120.1582,38.90858
248.19531,-119.795,38.9581
247.30469,-120.223,39.19109
255.5625,-119.8581,39.24089
225.84375,-120.2885,39.4738
260.89844,-119.9218,39.5239
274.2422,-120.4549,38.57567
204.00781,-120.094,38.62627
275.3047,-120.5208,38.8577
214.32812,-120.1582,38.90858
218.89062,-119.795,38.9581
242.21094,-120.223,39.19109
232.86719,-119.8581,39.24089
227.74219,-120.2885,39.4738
251.96094,-119.9218,39.5239
295.8828,-120.4549,38.57567
221.76562,-120.094,38.62627
294.79688,-120.5208,38.8577
232.15625,-120.1582,38.90858
237.46875,-119.795,38.9581
254.97656,-120.223,39.19109
247.51562,-119.8581,39.24089
239.53125,-120.2885,39.4738
263.10156,-119.9218,39.5239
272.625,-120.4549,38.57567
174.08594,-120.094,38.62627
253.92969,-120.5208,38.8577
185.71875,-120.1582,38.90858
189.63281,-119.795,38.9581
205.28125,-120.223,39.19109
195.00781,-119.8581,39.24089
184.92969,-120.2885,39.4738
208.45312,-119.9218,39.5239
233.32812,-120.4549,38.57567
165.73438,-120.094,38.62627
227.64844,-120.5208,38.8577
178.79688,-120.1582,38.90858
178.16406,-119.795,38.9581
194.17188,-120.223,39.19109
185.49219,-119.8581,39.24089
180.32812,-120.2885,39.4738
201.28906,-119.9218,39.5239
261.7578,-120.4549,38.57567
201.3125,-120.094,38.62627
260.4375,-120.5208,38.8577
216.25,-120.1582,38.90858
213.63281,-119.795,38.9581
232.69531,-120.223,39.19109
220.875,-119.8581,39.24089
220.90625,-120.2885,39.4738
243.42969,-119.9218,39.5239
272.1797,-120.4549,38.57567
198.03906,-120.094,38.62627
268.125,-120.5208,38.8577
209.00781,-120.1582,38.90858
213.125,-119.795,38.9581
227.76562,-120.223,39.19109
220.14844,-119.8581,39.24089
212.03125,-120.2885,39.4738
238.22656,-119.9218,39.5239
279.875,-120.4549,38.57567
220.38281,-120.094,38.62627
265.15625,-120.5208,38.8577
210.96875,-120.1582,38.90858
227.77344,-119.795,38.9581
232.53906,-120.223,39.19109
220.99219,-119.8581,39.24089
216.14062,-120.2885,39.4738
232.8125,-119.9218,39.5239
288.51562,-120.4549,38.57567
226.97656,-120.094,38.62627
277.14062,-120.5208,38.8577
227.09375,-120.1582,38.90858
250.3125,-119.795,38.9581
253.60938,-120.223,39.19109
247.51562,-119.8581,39.24089
236.03906,-120.2885,39.4738
262.27344,-119.9218,39.5239
281.6953,-120.4549,38.57567
206.96094,-120.094,38.62627
275.16406,-120.5208,38.8577
217.32031,-120.1582,38.90858
217.96094,-119.795,38.9581
240.76562,-120.223,39.19109
216.0625,-119.8581,39.24089
224.0,-120.2885,39.4738
254.75,-119.9218,39.5239
293.66406,-120.4549,38.57567
222.46094,-120.094,38.62627
283.4453,-120.5208,38.8577
223.6875,-120.1582,38.90858
229.0625,-119.795,38.9581
243.97656,-120.223,39.19109
234.14844,-119.8581,39.24089
227.51562,-120.2885,39.4738
258.9297,-119.9218,39.5239
280.6875,-120.4549,38.57567
222.28906,-120.094,38.62627
275.7578,-120.5208,38.8577
221.94531,-120.1582,38.90858
235.21875,-119.795,38.9581
239.85156,-120.223,39.19109
237.13281,-119.8581,39.24089
226.82031,-120.2885,39.4738
268.70312,-119.9218,39.5239
283.0078,-120.4549,38.57567
213.42969,-120.094,38.62627
283.70312,-120.5208,38.8577
222.85938,-120.1582,38.90858
227.35156,-119.795,38.9581
245.47656,-120.223,39.19109
239.50781,-119.8581,39.24089
233.1875,-120.2885,39.4738
261.9297,-119.9218,39.5239
297.3047,-120.4549,38.57567
222.65625,-120.094,38.62627
292.66406,-120.5208,38.8577
231.0625,-120.1582,38.90858
235.78125,-119.795,38.9581
252.22656,-120.223,39.19109
245.66406,-119.8581,39.24089
236.21094,-120.2885,39.4738
267.5547,-119.9218,39.5239
294.5547,-120.4549,38.57567
226.77344,-120.094,38.62627
293.9375,-120.5208,38.8577
235.52344,-120.1582,38.90858
240.0,-119.795,38.9581
261.03906,-120.223,39.19109
247.10156,-119.8581,39.24089
242.34375,-120.2885,39.4738
265.8203,-119.9218,39.5239
299.15625,-120.4549,38.57567
230.86719,-120.094,38.62627
298.27344,-120.5208,38.8577
239.02344,-120.1582,38.90858
244.72656,-119.795,38.9581
272.29688,-120.223,39.19109
254.54688,-119.8581,39.24089
253.94531,-120.2885,39.4738
281.25,-119.9218,39.5239
288.27344,-120.4549,38.57567
203.52344,-120.094,38.62627
286.89062,-120.5208,38.8577
214.03125,-120.1582,38.90858
221.42969,-119.795,38.9581
244.28125,-120.223,39.19109
232.0625,-119.8581,39.24089
227.57812,-120.2885,39.4738
259.8047,-119.9218,39.5239
288.9453,-120.4549,38.57567
218.63281,-120.094,38.62627
288.83594,-120.5208,38.8577
228.08594,-120.1582,38.90858
233.14062,-119.795,38.9581
255.17188,-120.223,39.19109
242.64844,-119.8581,39.24089
239.46875,-120.2885,39.4738
266.5547,-119.9218,39.5239
303.95312,-120.4549,38.57567
234.74219,-120.094,38.62627
301.6953,-120.5208,38.8577
243.5,-120.1582,38.90858
251.14062,-119.795,38.9581
272.46875,-120.223,39.19109
262.04688,-119.8581,39.24089
256.89062,-120.2885,39.4738
287.85156,-119.9218,39.5239
316.95312,-120.4549,38.57567
253.42969,-120.094,38.62627
313.79688,-120.5208,38.8577
263.0,-120.1582,38.90858
274.73438,-119.795,38.9581
282.7578,-120.223,39.19109
273.76562,-119.8581,39.24089
266.95312,-120.2885,39.4738
299.1328,-119.9218,39.5239
302.375,-120.4549,38.57567
242.39062,-120.094,38.62627
298.26562,-120.5208,38.8577
249.5,-120.1582,38.90858
259.96094,-119.795,38.9581
269.07812,-120.223,39.19109
259.09375,-119.8581,39.24089
252.51562,-120.2885,39.4738
284.10156,-119.9218,39.5239
279.375,-120.4549,38.57567
227.29688,-120.094,38.62627
277.39062,-120.5208,38.8577
233.92969,-120.1582,38.90858
244.92188,-119.795,38.9581
250.61719,-120.223,39.19109
242.79688,-119.8581,39.24089
234.58594,-120.2885,39.4738
262.15625,-119.9218,39.5239
281.53125,-120.4549,38.57567
212.75781,-120.094,38.62627
278.3828,-120.5208,38.8577
220.75781,-120.1582,38.90858
228.78906,-119.795,38.9581
244.78125,-120.223,39.19109
230.20312,-119.8581,39.24089
226.0625,-120.2885,39.4738
253.85156,-119.9218,39.5239
279.46094,-120.4549,38.57567
216.25781,-120.094,38.62627
284.0625,-120.5208,38.8577
225.35156,-120.1582,38.90858
231.85938,-119.795,38.9581
248.03125,-120.223,39.19109
237.53125,-119.8581,39.24089
230.96875,-120.2885,39.4738
256.27344,-119.9218,39.5239
